chemical_code,chemical,items_2019,items_2020
1104010K0,Fluorometholone,0,6202
0205020H0,Methyldopa,0,6128
0209000Y0,Prasugrel,0,6110
0905022C0,Calcium acetate,0,6107
0401020T0,Oxazepam,0,6044
0205051U0,Trandolapril,0,6037
0505010D0,Mebendazole,0,5967
0102000X0,Mebeverine hydrochloride compound preparations,0,5953
231533615,DUMMY CHEMICAL SUBSTANCE 231533615,0,5887
0407020L0,Meptazinol hydrochloride,0,5832
0206010I0,Isosorbide dinitrate,0,5821
0403030Z0,Citalopram hydrochloride,0,5797
210200013,DUMMY CHEMICAL SUBSTANCE 210200013,0,5785
238065580,DUMMY CHEMICAL SUBSTANCE 238065580,0,5764
0205051F0,Captopril,0,5742
1306030B0,Ivermectin,0,5710
1103010B0,Ciprofloxacin,0,5645
0102000Y0,Propantheline bromide,0,5644
1404000G0,Hepatitis B,0,5617
0501070AE,Fosfomycin trometamol,0,5591
0302000U0,Ciclesonide,0,5587
0304010AC,Levocetirizine,0,5563
0601023AF,Linagliptin/metformin,0,5518
236007064,DUMMY CHEMICAL SUBSTANCE 236007064,0,5513
214100001,DUMMY CHEMICAL SUBSTANCE 214100001,0,5506
1201010B0,Acetic acid,0,5496
0601023AR,Empagliflozin/metformin,0,5461
0107040A0,Glyceryl trinitrate,0,5458
0102000L0,Glycopyrronium bromide,0,5429
0802020G0,Ciclosporin,0,5419
200309001,DUMMY CHEMICAL SUBSTANCE 200309001,0,5409
1301010D0,Cetomacrogol,0,5400
1104010S0,Prednisolone sodium phosphate,0,5383
0106040N0,Phosphates (Rectal),0,5365
1104020AE,Ciclosporin (Eye Anti Inflammatory),0,5354
0407041AB,Frovatriptan,0,5334
212000000,DUMMY CHEMICAL SUBSTANCE 212000000,0,5328
0606020Z0,Denosumab,0,5285
1106000AG,Timolol and brimonidine,0,5238
0402010P0,Pericyazine,0,5204
0602010M0,Liothyronine sodium,0,5095
200304001,DUMMY CHEMICAL SUBSTANCE 200304001,0,5093
0208010W0,Tinzaparin sodium,0,5069
0407010B0,Aspirin,0,5051
0205052X0,Valsartan with diuretic,0,5033
231533715,DUMMY CHEMICAL SUBSTANCE 231533715,0,5030
0703021L0,Levonorgestrel,0,5026
1310011M0,Mupirocin,0,5010
225020850,DUMMY CHEMICAL SUBSTANCE 225020850,0,5003
200301004,DUMMY CHEMICAL SUBSTANCE 200301004,0,4953
236041065,DUMMY CHEMICAL SUBSTANCE 236041065,0,4944
0605010S0,Somatropin,0,4921
238501085,DUMMY CHEMICAL SUBSTANCE 238501085,0,4900
212700001,DUMMY CHEMICAL SUBSTANCE 212700001,0,4900
1305020C0,Tars,0,4871
0307000C0,Acetylcysteine,0,4746
1310020L0,Ketoconazole,0,4697
1105000B0,Atropine sulfate,0,4691
1201010G0,Hydrocortisone acetate,0,4681
0601023R0,Repaglinide,0,4646
0101010G0,Co-magaldrox (Magnesium/aluminium hydroxide),0,4639
0205052W0,Eprosartan,0,4635
200301005,DUMMY CHEMICAL SUBSTANCE 200301005,0,4571
200900005,DUMMY CHEMICAL SUBSTANCE 200900005,0,4562
236041064,DUMMY CHEMICAL SUBSTANCE 236041064,0,4558
231560015,DUMMY CHEMICAL SUBSTANCE 231560015,0,4555
0408010AK,Perampanel,0,4549
1305030B0,Pimecrolimus,0,4486
1309000L0,Benzalkonium chloride,0,4480
0704010W0,Solifenacin/tamsulosin,0,4431
220505005,DUMMY CHEMICAL SUBSTANCE 220505005,0,4421
0106010N0,Sterculia,0,4406
0905013A0,Magnesium aspartate,0,4361
0905012I0,Cinacalcet hydrochloride,0,4324
0604020U0,Testosterone esters,0,4315
0409010V0,Entacapone,0,4312
0106070B0,Linaclotide,0,4307
1201010AE,Ciprofloxain/dexameth,0,4294
0304010A0,Acrivastine,0,4291
0105010D0,Balsalazide sodium,0,4276
0407020K0,Diamorphine hydrochloride (Systemic),0,4243
0604011X0,Raloxifene hydrochloride,0,4233
1202010A0,Azelastine hydrochloride,0,4227
225050550,DUMMY CHEMICAL SUBSTANCE 225050550,0,4185
130801000,Other sunscreening preparations,0,4161
0703050A0,Levonorgestrel,0,4093
0404000L0,Dexamfetamine sulfate,0,4092
228020880,DUMMY CHEMICAL SUBSTANCE 228020880,0,4088
1104020W0,Azelastine hydrochloride,0,4061
110802070,Ketorolac trometamol,0,4046
0503021A0,Valaciclovir,0,4000
0601011N0,Soluble insulin (Neutral insulin),0,3986
1304000T0,Fludroxycortide,0,3962
0309010X0,Pholcodine,0,3951
130202000,Other barrier preparations,0,3932
238541085,DUMMY CHEMICAL SUBSTANCE 238541085,0,3914
1306020J0,Isotretinoin,0,3910
0601023AA,Vildagliptin,0,3886
200504001,DUMMY CHEMICAL SUBSTANCE 200504001,0,3883
1502010I0,Lidocaine,0,3844
200202010,DUMMY CHEMICAL SUBSTANCE 200202010,0,3824
0601023AL,Dapagliflozin/metformin,0,3773
1302011M0,Liquid paraffin,0,3768
0602020N0,Propylthiouracil,0,3761
0205040V0,Terazosin hydrochloride,0,3747
0902021S0,Sodium chloride,0,3740
0905013G0,Magnesium glycerophosphate,0,3737
1108010L0,Liquid paraffin,0,3702
238510085,DUMMY CHEMICAL SUBSTANCE 238510085,0,3652
0906040C0,Calcitriol,0,3645
0601023Z0,Metformin hydrochloride/vildagliptin,0,3644
0408010I0,Ethosuximide,0,3644
0205051Z0,Perindopril arginine with diuretic,0,3638
0401020E0,Chlordiazepoxide hydrochloride,0,3637
226026560,DUMMY CHEMICAL SUBSTANCE 226026560,0,3604
200402006,DUMMY CHEMICAL SUBSTANCE 200402006,0,3596
1106000X0,Pilocarpine hydrochloride,0,3593
238033780,DUMMY CHEMICAL SUBSTANCE 238033780,0,3591
0704010M0,Indoramin,0,3576
120101040,Dexamethasone sodium metasulphobenzoate,0,3573
140400070,Hepatitis A/hepatitis B,0,3566
0402020G0,Flupentixol decanoate,0,3544
213000008,DUMMY CHEMICAL SUBSTANCE 213000008,0,3523
230541005,DUMMY CHEMICAL SUBSTANCE 230541005,0,3469
130802000,Other camouflage preparations,0,3456
0501070I0,Colistimethate sodium,0,3445
233541038,DUMMY CHEMICAL SUBSTANCE 233541038,0,3440
200316001,DUMMY CHEMICAL SUBSTANCE 200316001,0,3434
0703010P0,Phased formulations of ethinylestradiol,0,3417
1203010M0,Hydrocortisone (Sodium succinate),0,3410
231548015,DUMMY CHEMICAL SUBSTANCE 231548015,0,3389
200202007,DUMMY CHEMICAL SUBSTANCE 200202007,0,3380
0603020C0,Betamethasone sodium phosphate,0,3372
1312000C0,Aluminium chloride,0,3371
0601023AI,Lixisenatide,0,3368
223039531,DUMMY CHEMICAL SUBSTANCE 223039531,0,3366
1201010E0,Betamethasone sodium phosphate,0,3364
210200010,DUMMY CHEMICAL SUBSTANCE 210200010,0,3347
212700006,DUMMY CHEMICAL SUBSTANCE 212700006,0,3335
0407020AF,Oxycodone hydrochloride/naloxone hydrochloride,0,3293
110801000,Other eye tear/lubricant/astringent preparations,0,3257
212700004,DUMMY CHEMICAL SUBSTANCE 212700004,0,3245
210200015,DUMMY CHEMICAL SUBSTANCE 210200015,0,3244
1108020J0,Apraclonidine,0,3229
225026550,DUMMY CHEMICAL SUBSTANCE 225026550,0,3225
0407041B0,Almotriptan,0,3218
1304000W0,Hydrocortisone butyrate,0,3216
0408010AL,Brivaracetam,0,3214
1002020J0,Dantrolene sodium,0,3175
0906011D0,Vitamin A,0,3123
0901011Q0,Iron and folic acid,0,3117
210200003,DUMMY CHEMICAL SUBSTANCE 210200003,0,3065
0501120P0,Ofloxacin,0,3063
200202011,DUMMY CHEMICAL SUBSTANCE 200202011,0,3038
0402010X0,Trifluoperazine,0,3034
0604011Q0,Oestrogens conjugated with progestogen,0,3034
200402004,DUMMY CHEMICAL SUBSTANCE 200402004,0,3033
1103010G0,Gentamicin sulfate,0,3022
0702020X0,Metronidazole,0,3018
0205052R0,Telmisartan with diuretic,0,3017
0402010K0,Levomepromazine maleate,0,3013
238507085,DUMMY CHEMICAL SUBSTANCE 238507085,0,3001
0103010H0,Famotidine,0,2995
0404000V0,Guanfacine,0,2980
239448095,DUMMY CHEMICAL SUBSTANCE 239448095,0,2957
0205040S0,Prazosin hydrochloride,0,2930
236007063,DUMMY CHEMICAL SUBSTANCE 236007063,0,2929
236007062,DUMMY CHEMICAL SUBSTANCE 236007062,0,2915
0106060B0,Naloxegol,0,2871
239410100,DUMMY CHEMICAL SUBSTANCE 239410100,0,2860
020400060,Celiprolol hydrochloride,0,2855
0102000J0,Dicycloverine hydrochloride,0,2832
0906050P0,Vitamin E,0,2828
226001060,DUMMY CHEMICAL SUBSTANCE 226001060,0,2815
1303000D0,Calamine,0,2812
234533745,DUMMY CHEMICAL SUBSTANCE 234533745,0,2802
233507038,DUMMY CHEMICAL SUBSTANCE 233507038,0,2780
239407096,DUMMY CHEMICAL SUBSTANCE 239407096,0,2743
1108010N0,Paraffin soft yellow,0,2738
1108010C0,Acetylcysteine,0,2708
239610096,DUMMY CHEMICAL SUBSTANCE 239610096,0,2707
233556038,DUMMY CHEMICAL SUBSTANCE 233556038,0,2689
201400001,DUMMY CHEMICAL SUBSTANCE 201400001,0,2683
238048580,DUMMY CHEMICAL SUBSTANCE 238048580,0,2667
1106000AM,Tafluprost and timolol,0,2658
0205051Y0,Perindopril arginine,0,2648
0601021P0,Glipizide,0,2645
0704020P0,Propiverine hydrochloride,0,2637
0402010H0,Flupentixol hydrochloride,0,2636
210706301,DUMMY CHEMICAL SUBSTANCE 210706301,0,2629
0310000N0,Pseudoephedrine hydrochloride,0,2623
0803042E0,Cyproterone acetate,0,2620
230509005,DUMMY CHEMICAL SUBSTANCE 230509005,0,2616
0208020W0,INR blood testing reagents,0,2609
0304010Y0,Alimemazine tartrate,0,2607
1108010Z0,Carbomer 974P,0,2606
0410010B0,Disulfiram,0,2606
1309000S0,Selenium sulfide,0,2599
0409030C0,Tetrabenazine,0,2577
228009580,DUMMY CHEMICAL SUBSTANCE 228009580,0,2561
0801030P0,Methotrexate,0,2534
1202020P0,Xylometazoline hydrochloride,0,2506
1306010AB,Clindamycin/tretinoin,0,2495
0304010N0,Diphenhydramine hydrochloride,0,2491
213800001,DUMMY CHEMICAL SUBSTANCE 213800001,0,2474
1310011Y0,Silver sulfadiazine,0,2471
0402020Z0,Zuclopenthixol decanoate,0,2458
0409010T0,Selegiline hydrochloride,0,2454
231565015,DUMMY CHEMICAL SUBSTANCE 231565015,0,2452
210400002,DUMMY CHEMICAL SUBSTANCE 210400002,0,2450
233507036,DUMMY CHEMICAL SUBSTANCE 233507036,0,2418
231534515,DUMMY CHEMICAL SUBSTANCE 231534515,0,2409
0601023A0,Acarbose,0,2405
239401097,DUMMY CHEMICAL SUBSTANCE 239401097,0,2403
0410020A0,Bupropion hydrochloride,0,2388
0407020M0,Methadone hydrochloride,0,2370
1108010H0,Hyetellose,0,2363
200503002,DUMMY CHEMICAL SUBSTANCE 200503002,0,2353
0501100H0,Dapsone,0,2353
231501015,DUMMY CHEMICAL SUBSTANCE 231501015,0,2352
0501120X0,Levofloxacin,0,2338
238534585,DUMMY CHEMICAL SUBSTANCE 238534585,0,2334
0406000V0,Promethazine teoclate,0,2330
201100002,DUMMY CHEMICAL SUBSTANCE 201100002,0,2328
0703050B0,Ulipristal acetate (Emergency Contraceptive),0,2321
230533705,DUMMY CHEMICAL SUBSTANCE 230533705,0,2317
1310012Q0,Sodium fusidate,0,2310
200306001,DUMMY CHEMICAL SUBSTANCE 200306001,0,2297
0601023W0,Metformin hydrochloride/pioglitazone,0,2281
0702020E0,Clindamycin phosphate,0,2264
212000001,DUMMY CHEMICAL SUBSTANCE 212000001,0,2251
1001010X0,Nabumetone,0,2231
0102000K0,Dicycloverine hydrochloride compound preparations,0,2229
236001063,DUMMY CHEMICAL SUBSTANCE 236001063,0,2224
1309000X0,Eflornithine monohydrate chloride,0,2216
0905041R0,Zinc sulfate monohydrate,0,2202
212900001,DUMMY CHEMICAL SUBSTANCE 212900001,0,2196
0601023AU,Ins degludec/liraglutide,0,2193
1003020N0,Methyl salicylate,0,2183
212700002,DUMMY CHEMICAL SUBSTANCE 212700002,0,2172
0403010Y0,Trimipramine maleate,0,2166
0501030V0,Tetracycline,0,2165
0408010AI,Eslicarbazepine acetate,0,2165
0206020Z0,Valsartan/amlodipine,0,2158
0304010AA,Mizolastine,0,2140
200900002,DUMMY CHEMICAL SUBSTANCE 200900002,0,2128
1307000V0,Imiquimod,0,2120
210200002,DUMMY CHEMICAL SUBSTANCE 210200002,0,2097
233541037,DUMMY CHEMICAL SUBSTANCE 233541037,0,2085
021200010,Ciprofibrate,0,2022
223039530,DUMMY CHEMICAL SUBSTANCE 223039530,0,2019
200306002,DUMMY CHEMICAL SUBSTANCE 200306002,0,2005
212700008,DUMMY CHEMICAL SUBSTANCE 212700008,0,2005
0704030G0,Potassium citrate,0,2005
0403040U0,Reboxetine,0,2005
200302000,DUMMY CHEMICAL SUBSTANCE 200302000,0,1998
233507037,DUMMY CHEMICAL SUBSTANCE 233507037,0,1994
200312000,DUMMY CHEMICAL SUBSTANCE 200312000,0,1983
200305000,DUMMY CHEMICAL SUBSTANCE 200305000,0,1972
0203020X0,Dronedarone hydrochloride,0,1970
200900010,DUMMY CHEMICAL SUBSTANCE 200900010,0,1960
238041080,DUMMY CHEMICAL SUBSTANCE 238041080,0,1954
231520815,DUMMY CHEMICAL SUBSTANCE 231520815,0,1953
0403010L0,Doxepin,0,1947
0501030P0,Minocycline hydrochloride,0,1936
0403030L0,Fluvoxamine maleate,0,1933
0208020H0,Acenocoumarol,0,1929
1106000I0,Betaxolol,0,1914
1305020W0,Calcitriol,0,1890
1311030A0,Alkyl sulphate,0,1886
239601097,DUMMY CHEMICAL SUBSTANCE 239601097,0,1881
200503001,DUMMY CHEMICAL SUBSTANCE 200503001,0,1872
091101000,Other amino acidandnutritional agent preparations,0,1861
1501030H0,Hyoscine hydrobromide,0,1859
236056062,DUMMY CHEMICAL SUBSTANCE 236056062,0,1854
0501021M0,Cefradine,0,1851
0803042R0,Degarelix,0,1823
228005080,DUMMY CHEMICAL SUBSTANCE 228005080,0,1813
0402010AI,Lurasidone,0,1812
1302010Y0,Wool alcohols,0,1812
0205010N0,Minoxidil,0,1806
0409030R0,Riluzole,0,1804
0409010AB,Opicapone,0,1803
0403040Z0,Agomelatine,0,1803
212700011,DUMMY CHEMICAL SUBSTANCE 212700011,0,1796
233501037,DUMMY CHEMICAL SUBSTANCE 233501037,0,1781
239448094,DUMMY CHEMICAL SUBSTANCE 239448094,0,1781
200305001,DUMMY CHEMICAL SUBSTANCE 200305001,0,1776
0603020L0,Hydrocortisone sodium phosphate,0,1769
201100004,DUMMY CHEMICAL SUBSTANCE 201100004,0,1762
0703011A0,Etonogestrel/ethinylestradiol,0,1742
0105020D0,Prednisolone sodium metasulphobenzoate,0,1719
200302001,DUMMY CHEMICAL SUBSTANCE 200302001,0,1715
239607096,DUMMY CHEMICAL SUBSTANCE 239607096,0,1710
0101010R0,Simeticone,0,1696
0203020R0,Propafenone hydrochloride,0,1690
233510037,DUMMY CHEMICAL SUBSTANCE 233510037,0,1686
0206040X0,Cilostazol,0,1676
239601098,DUMMY CHEMICAL SUBSTANCE 239601098,0,1671
1104020M0,Lodoxamide trometamol,0,1660
1201010F0,Flumetasone pivalate,0,1649
1105000E0,Cyclopentolate hydrochloride,0,1649
201000007,DUMMY CHEMICAL SUBSTANCE 201000007,0,1634
0205052AB,Olmesartan medoxomil/amlodipine,0,1627
091102000,Other enzyme preparations 0911020,0,1625
0107010AA,Diltiazem hydrochloride,0,1625
200303000,DUMMY CHEMICAL SUBSTANCE 200303000,0,1616
0206040AG,Pentoxifylline,0,1610
220520805,DUMMY CHEMICAL SUBSTANCE 220520805,0,1599
1103010Y0,Ofloxacin,0,1590
238065080,DUMMY CHEMICAL SUBSTANCE 238065080,0,1589
237007070,DUMMY CHEMICAL SUBSTANCE 237007070,0,1583
236001062,DUMMY CHEMICAL SUBSTANCE 236001062,0,1583
0301040R0,Salbutamol,0,1573
0103010N0,Nizatidine,0,1570
212700009,DUMMY CHEMICAL SUBSTANCE 212700009,0,1562
200503004,DUMMY CHEMICAL SUBSTANCE 200503004,0,1555
0301011X0,Indacaterol maleate,0,1554
200306004,DUMMY CHEMICAL SUBSTANCE 200306004,0,1541
0205053A0,Aliskiren,0,1539
200315000,DUMMY CHEMICAL SUBSTANCE 200315000,0,1535
220509505,DUMMY CHEMICAL SUBSTANCE 220509505,0,1524
0212000AC,Simvastatin and ezetimibe,0,1522
1108020AF,Nepafenac,0,1512
1313010S0,Medicated stockings,0,1509
0408010Z0,Phenytoin,0,1508
0204000V0,Timolol,0,1507
0501090R0,Rifampicin,0,1503
234509045,DUMMY CHEMICAL SUBSTANCE 234509045,0,1496
239448096,DUMMY CHEMICAL SUBSTANCE 239448096,0,1492
238034580,DUMMY CHEMICAL SUBSTANCE 238034580,0,1490
1201030N0,Urea hydrogen peroxide,0,1487
0601021X0,Tolbutamide,0,1457
0202020U0,Torasemide,0,1444
090401010,Low protein mixes,0,1443
228061580,DUMMY CHEMICAL SUBSTANCE 228061580,0,1436
236034563,DUMMY CHEMICAL SUBSTANCE 236034563,0,1436
0407041AA,Eletriptan,0,1435
238007080,DUMMY CHEMICAL SUBSTANCE 238007080,0,1428
234510045,DUMMY CHEMICAL SUBSTANCE 234510045,0,1428
0409010AA,Safinamide,0,1428
236010062,DUMMY CHEMICAL SUBSTANCE 236010062,0,1412
0202010V0,Metolazone,0,1408
0401010P0,Lormetazepam,0,1406
1203050P0,Pilocarpine hydrochloride,0,1406
0205052Y0,Olmesartan medoxomil/hydrochlorothiazide,0,1405
0204000M0,Nadolol,0,1402
0401010N0,Loprazolam mesilate,0,1397
090101100,Other oral iron preparations,0,1385
1201010AC,Ciprofloxacin,0,1384
200304000,DUMMY CHEMICAL SUBSTANCE 200304000,0,1380
090502100,Other phosphate supplement preparations,0,1368
0408020V0,Midazolam maleate,0,1360
0704020G0,Flavoxate hydrochloride,0,1349
0410030E0,Naltrexone hydrochloride,0,1341
1104010W0,Loteprednol etabonate,0,1338
212700007,DUMMY CHEMICAL SUBSTANCE 212700007,0,1333
239410099,DUMMY CHEMICAL SUBSTANCE 239410099,0,1331
200202003,DUMMY CHEMICAL SUBSTANCE 200202003,0,1330
0206020Q0,Nicardipine hydrochloride,0,1321
0105040A0,Sodium cromoglicate,0,1298
0603020M0,Hydrocortisone sodium succinate,0,1294
220510005,DUMMY CHEMICAL SUBSTANCE 220510005,0,1293
226048860,DUMMY CHEMICAL SUBSTANCE 226048860,0,1292
1310040M0,Malathion,0,1290
1302020B0,Benzalkonium chloride,0,1286
233548036,DUMMY CHEMICAL SUBSTANCE 233548036,0,1267
200900008,DUMMY CHEMICAL SUBSTANCE 200900008,0,1266
236034562,DUMMY CHEMICAL SUBSTANCE 236034562,0,1248
200310000,DUMMY CHEMICAL SUBSTANCE 200310000,0,1248
0501090K0,Isoniazid,0,1247
211800001,DUMMY CHEMICAL SUBSTANCE 211800001,0,1247
1108030AA,Carbomer,0,1240
239448100,DUMMY CHEMICAL SUBSTANCE 239448100,0,1237
212700016,DUMMY CHEMICAL SUBSTANCE 212700016,0,1234
1001010R0,Piroxicam,0,1230
211900000,DUMMY CHEMICAL SUBSTANCE 211900000,0,1223
0202010F0,Chlortalidone,0,1221
0106010H0,Methylcellulose,0,1217
1203010K0,Choline salicylate,0,1217
1001010L0,Ketoprofen,0,1208
0904010F0,Gluten free/low protein bread,0,1203
238001080,DUMMY CHEMICAL SUBSTANCE 238001080,0,1198
091104000,Other digestive aid preparations,0,1197
1104020Y0,Ketotifen fumarate,0,1190
200314000,DUMMY CHEMICAL SUBSTANCE 200314000,0,1188
0407020V0,Pethidine hydrochloride,0,1171
0408010X0,Vigabatrin,0,1169
200502001,DUMMY CHEMICAL SUBSTANCE 200502001,0,1165
200306005,DUMMY CHEMICAL SUBSTANCE 200306005,0,1160
090501100,Other calcium supplement preparations,0,1153
0205051H0,Enalapril maleate with diuretic,0,1152
1310020T0,Tioconazole,0,1149
212700023,DUMMY CHEMICAL SUBSTANCE 212700023,0,1146
1303000N0,Lidocaine,0,1141
226061560,DUMMY CHEMICAL SUBSTANCE 226061560,0,1139
1001010AG,Diclofenac potassium,0,1134
233534537,DUMMY CHEMICAL SUBSTANCE 233534537,0,1127
212700010,DUMMY CHEMICAL SUBSTANCE 212700010,0,1119
239410093,DUMMY CHEMICAL SUBSTANCE 239410093,0,1117
0401010B0,Chloral hydrate,0,1115
1103030W0,Ganciclovir,0,1115
0905041Q0,Zinc sulfate,0,1113
0408010AF,Rufinamide,0,1113
234541045,DUMMY CHEMICAL SUBSTANCE 234541045,0,1108
238033680,DUMMY CHEMICAL SUBSTANCE 238033680,0,1104
040801020,Valproic acid,0,1104
1502010A0,Tetracaine,0,1103
0101010L0,Aluminium and magnesium and activated simeticone,0,1103
200319000,DUMMY CHEMICAL SUBSTANCE 200319000,0,1102
236010064,DUMMY CHEMICAL SUBSTANCE 236010064,0,1102
0803020H0,Medroxyprogesterone acetate,0,1100
0204000U0,Atenolol with calcium channel blocker,0,1100
0905022T0,Lanthanum carbonate,0,1097
0203020F0,Disopyramide,0,1095
236056063,DUMMY CHEMICAL SUBSTANCE 236056063,0,1093
225048850,DUMMY CHEMICAL SUBSTANCE 225048850,0,1089
236048062,DUMMY CHEMICAL SUBSTANCE 236048062,0,1083
0906060Q0,Phytomenadione,0,1080
0105010C0,Olsalazine sodium,0,1072
1108010K0,Sodium chloride,0,1066
226007060,DUMMY CHEMICAL SUBSTANCE 226007060,0,1062
0601023AP,Canagliflozin/metformin,0,1060
0702020P0,Miconazole nitrate,0,1050
231510615,DUMMY CHEMICAL SUBSTANCE 231510615,0,1050
239641097,DUMMY CHEMICAL SUBSTANCE 239641097,0,1049
0402020AA,Risperidone,0,1042
1201010Q0,Hydrocortisone,0,1041
212700003,DUMMY CHEMICAL SUBSTANCE 212700003,0,1040
0703010R0,Estradiol valandestradiol valerate with dienogest,0,1028
1106000T0,Levobunolol hydrochloride,0,1027
238509085,DUMMY CHEMICAL SUBSTANCE 238509085,0,1016
1302010N0,Paraffin soft white,0,1015
190500000,Other preparations,0,1004
233010030,DUMMY CHEMICAL SUBSTANCE 233010030,0,1002
200505000,DUMMY CHEMICAL SUBSTANCE 200505000,0,993
1502010C0,Bupivacaine hydrochloride,0,992
0904010T0,Gluten free/low protein pasta,0,991
1104020B0,Antazoline,0,978
236034564,DUMMY CHEMICAL SUBSTANCE 236034564,0,974
0607010B0,Bromocriptine,0,974
0501030Z0,Doxycycline monohydrate,0,972
238010680,DUMMY CHEMICAL SUBSTANCE 238010680,0,971
0904010AQ,Low protein pasta,0,970
1304000P0,Fluocinonide,0,968
0803042S0,Triptorelin embonate,0,949
237010070,DUMMY CHEMICAL SUBSTANCE 237010070,0,949
0307000K0,Dornase alfa,0,943
0409010A0,Apomorphine hydrochloride,0,943
200506000,DUMMY CHEMICAL SUBSTANCE 200506000,0,936
1302010E0,Dexpanthenol,0,927
0205052AC,Olmesartan medoxomil/amlodipine/hydrochlorothiazide,0,922
0407010Q0,Co-proxamol (Dextropropoxyphene hydrochloride/paracetamol),0,919
238020880,DUMMY CHEMICAL SUBSTANCE 238020880,0,917
0402020AB,Paliperidone,0,907
0906050T0,Tocopheryl acetate,0,907
213400001,DUMMY CHEMICAL SUBSTANCE 213400001,0,904
0601023AH,Saxagliptin/metformin,0,902
0503040B0,Oseltamivir phosphate,0,899
230507005,DUMMY CHEMICAL SUBSTANCE 230507005,0,896
0212000K0,Colestipol hydrochloride,0,894
0904010W0,Low protein biscuits,0,892
0603020AA,Dexamethasone phosphate,0,877
231559015,DUMMY CHEMICAL SUBSTANCE 231559015,0,871
0601023AV,Saxagliptin/dapagliflozin,0,864
0107010N0,Lidocaine hydrochloride,0,857
191402000,Other purified water preparations,0,854
212700014,DUMMY CHEMICAL SUBSTANCE 212700014,0,852
1304000L0,Diflucortolone valerate,0,852
0101010Q0,Magnesium hydroxide,0,852
0704050AC,Avanafil,0,848
0206040AH,Rutosides,0,841
200304002,DUMMY CHEMICAL SUBSTANCE 200304002,0,835
1108020AG,Bromfenac,0,832
200900007,DUMMY CHEMICAL SUBSTANCE 200900007,0,830
212700015,DUMMY CHEMICAL SUBSTANCE 212700015,0,829
223020830,DUMMY CHEMICAL SUBSTANCE 223020830,0,827
0103030S0,Sucralfate,0,822
0307000Q0,Erdosteine,0,820
212700012,DUMMY CHEMICAL SUBSTANCE 212700012,0,818
233010830,DUMMY CHEMICAL SUBSTANCE 233010830,0,818
213600001,DUMMY CHEMICAL SUBSTANCE 213600001,0,815
0204000C0,Acebutolol hydrochloride,0,815
0906025P0,Riboflavin,0,814
0401010F0,Clomethiazole,0,805
1305020A0,Acitretin,0,801
1305010I0,Gamolenic acid,0,800
1306030A0,Brimonidine tart (Rosacea),0,800
212700005,DUMMY CHEMICAL SUBSTANCE 212700005,0,798
0906060L0,Menadiol sodium phosphate,0,798
0105020E0,Prednisolone sodium phosphate,0,794
090401090,Maltodextrin,0,789
0606020T0,Sodium clodronate,0,782
239656096,DUMMY CHEMICAL SUBSTANCE 239656096,0,781
0604011J0,Estradiol and estriol with progestogen,0,775
234501045,DUMMY CHEMICAL SUBSTANCE 234501045,0,775
239634596,DUMMY CHEMICAL SUBSTANCE 239634596,0,769
0212000Q0,Gemfibrozil,0,768
1311060Q0,Potassium permanganate,0,766
0106050S0,Sodium picosulfate,0,763
0905022U0,Calcium acetate/magnesium carbonate,0,763
